timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
9516715,9514696,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
9618862,9618740,0.0,0.0,0.0,0.0,0.112135,0.0,0.0,0.0
9720081,9718721,0.0,0.0,0.0,0.0,0.213331,0.0,0.0,0.0
9822810,9822695,0.0,0.0,0.0,0.0,0.316036,0.0,0.0,0.0
9923229,9922765,0.0,0.0,0.0,0.0,0.416431,0.0,0.0,0.0
10022877,10022749,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10127432,10126870,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10226928,10226807,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10327634,10327514,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10432554,10432436,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10532417,10532297,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10633740,10632323,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10736514,10736350,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10837218,10836390,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10936493,10936341,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11041810,11040492,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11140431,11140315,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11245357,11244325,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11344484,11344321,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11444491,11444375,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11548511,11548342,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11648452,11648321,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11749329,11748336,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11852539,11852412,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11954377,11953936,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12054032,12053881,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12159388,12158005,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12261999,12261881,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12363362,12362019,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12466116,12465990,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12566829,12565954,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12666157,12665992,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12770600,12770018,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12870053,12869924,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12970145,12970015,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13074051,13073922,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13174010,13173890,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13276700,13275608,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13375723,13375596,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13481436,13480381,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13580416,13580297,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13680417,13680301,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13784526,13784408,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13884459,13884277,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13987426,13985960,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14090035,14089903,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14190752,14189973,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14290082,14289948,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14394732,14393926,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14494001,14493881,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14594014,14593894,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14698020,14697895,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14798065,14797933,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14902156,14902033,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15002040,15001886,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15102957,15101904,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15206110,15205982,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15307046,15305971,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15406189,15406065,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15508545,15508426,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15612428,15612307,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15712409,15712293,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15813654,15812380,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15916495,15916335,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16017790,16016404,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16221369,16220354,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16320474,16320285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16424967,16424434,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16524483,16524368,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16624461,16624342,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16728410,16728292,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16828650,16828493,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16928864,16928404,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17030128,17029996,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17135255,17133902,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17234110,17233985,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17334832,17334716,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17438881,17438758,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17540560,17540402,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17641918,17641139,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17741270,17741154,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17845599,17845132,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17945313,17945186,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18045237,18045122,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18149310,18149179,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18249265,18249104,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18349731,18349188,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18453313,18453169,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18554147,18553125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18657275,18657149,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18757991,18757188,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18857369,18857243,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18958922,18958797,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19062824,19062705,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19162860,19162707,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19263563,19262763,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19366893,19366714,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19467568,19466711,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19570974,19570851,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19671825,19670770,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19770823,19770707,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19875898,19874842,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19974826,19974681,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20074803,20074675,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20178929,20178803,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20278849,20278727,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20382925,20382764,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20484499,20484375,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20585630,20584314,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20684463,20684343,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20789294,20788475,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20888535,20888380,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20988453,20988327,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21092699,21092527,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21192548,21192431,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21296491,21296367,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21396532,21396405,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21497414,21496352,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21600409,21600293,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21701284,21700301,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21800477,21800357,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21902023,21901900,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22006188,22005996,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22106071,22105947,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22210113,22209989,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22310082,22309913,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22410705,22409897,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22514042,22513916,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22615376,22614003,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22714081,22713927,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22815713,22815560,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22920507,22920388,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23020464,23020293,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23121379,23120383,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23224492,23224332,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23324792,23324323,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23424499,23424376,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23528834,23528365,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23628497,23628307,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23729291,23729107,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23831211,23830697,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23934808,23934692,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24035538,24034760,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24134864,24134738,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24240207,24238824,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24338839,24338715,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24443537,24442697,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24542912,24542755,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24645268,24645152,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24746546,24745171,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24845208,24845093,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24949660,24949186,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25049276,25049153,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25153623,25153143,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25253307,25253189,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25353244,25353128,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25457226,25457108,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25557276,25557120,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25657932,25657169,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25759708,25759577,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25864826,25863552,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25963753,25963547,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26064550,26064351,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26168487,26168369,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26268476,26268355,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26369130,26368352,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26472484,26472366,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26572845,26572336,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26673308,26673184,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26774047,26773920,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26878009,26877884,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26978203,26978035,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27082090,27081964,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27182045,27181881,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27283730,27282697,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27384531,27384408,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27484556,27484438,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27588454,27588331,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27689262,27689138,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27790467,27789173,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27893286,27893168,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27993894,27993110,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28093239,28093123,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28197716,28197195,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28297369,28297209,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28402150,28401153,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28502955,28502837,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28602836,28602720,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28703750,28702697,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28806905,28806725,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28907854,28906840,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
29007019,29006892,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
29111964,29110698,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
29210883,29210760,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
29315539,29314704,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
29414808,29414689,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
